train_loss	validation_loss
0.5989859047979117	0.8225136805990177
0.5960675148367882	0.8271205943667578
0.5950476603507996	0.816815025999933
0.600411250680685	0.801703744875883
0.5869857831895351	0.8002993035053682
0.5995063719153404	0.8332678076618898
0.5912732442915439	0.8184022880149987
0.584381708458066	0.8271506942943008
0.5959766571819782	0.8044971330968554
0.5849479026347398	0.822326902994412
0.5848403526246547	0.812167335189655
0.5892932837456465	0.8036042231476618
0.5812010571956635	0.800669359479973
0.583254226282239	0.7987321004838887
0.577333808079362	0.8271356431659095
0.5881391515433788	0.7959215149492443
0.5798190508335829	0.8081394529533769
0.5840300917178393	0.7983534558562334
0.5757916083037853	0.8052482687996958
0.5711487440168858	0.8085240978516175
0.5756082502305507	0.8136572384523725
0.5755405928045512	0.8217909722504969
0.5776534602642059	0.8116817753276748
0.5720512494593859	0.823889079755676
0.5768366802632808	0.8169940570910612
0.5752832432985305	0.7961982109384211
0.5765394991189241	0.8036651317485588
0.563872866332531	0.8041917009499364
0.5701347474306822	0.8156029307890034
0.5704762422740459	0.8110775776162654
0.567736912816763	0.8154662714931434
0.5629641078412533	0.8174875629449894
0.5637244463264942	0.8064362005981988
0.5645821395814419	0.8298144164329062
0.5612525793462991	0.8055053459319896
0.5582461514025927	0.8201426176843281
0.565926111459732	0.808424122108964
0.5683160823583603	0.8041557710849212
0.5571490487009287	0.805367635790714
0.5609446170628071	0.8107951535789187
0.5604003007411957	0.8000226162359089
0.5552216919958591	0.8152509349023173
0.5591232039183378	0.802146854644309
0.5572022242546082	0.8161507420883867
0.5679152597337961	0.8054815326520579
0.5558909419029952	0.8015189121863646
0.5504242203533649	0.81263241392816
0.5619678779989481	0.8155089793558827
0.5578962698876858	0.8083798020540592
0.554713731020689	0.8174320000087569
0.555232429176569	0.8226547001717325
0.55112853436172	0.8112262445007393
0.5550233944356442	0.8068745154775455
0.5601092837899924	0.8075984662663721
0.5576779943555593	0.8066312420463753
0.5508741498291493	0.8207248816031493
0.5540745882987976	0.7942566972576783
0.547899776443839	0.8138171960571725
0.5523355060368776	0.7974246994765822
0.5521017215847969	0.8261346969910279
0.5527138767242432	0.8127422703650289
0.5505094730257988	0.8015918380511786
0.5562132662236691	0.8243382513403653
0.5555142360627652	0.8101860418587266
0.550844494715333	0.8190297234751179
0.5505358675718307	0.8008093113053538
0.5445662535429001	0.8083372688842919
0.5401943790018559	0.8051775856940206
0.5485818391293287	0.8204058517435032
0.5468336048126221	0.8098428889004167
0.5381210234314203	0.8150950420595601
0.542530983582139	0.804034357259651
0.5453845752775669	0.8049706615403086
0.5442405272424221	0.7980892700637748
0.5459615353494882	0.7976430023242094
0.5445703738927841	0.8138343162073162
0.548515759691596	0.8259196732947248
0.5390192063003778	0.8066724590763061
0.5447304677069187	0.811137646914484
0.5393263428509235	0.8005486474127951
0.5363637386262416	0.7963890561121021
0.5356949580609799	0.8035596082946341
0.5399323915988207	0.8127287966096568
0.5377730237096549	0.82015974058178
0.532558937907219	0.8136519355501584
0.5426795487999916	0.8074065425352964
0.5380995300263166	0.799704877850049
0.5329607151299715	0.8048521367485872
0.5377239793986082	0.8125800335693932
0.5413309564739466	0.8138510390130694
0.5439950077682734	0.8133431023251795
0.5387287697196007	0.8266904028001911
0.5349505328834057	0.8176271969187475
0.533807989820838	0.8094466511973876
0.5325181341022253	0.8154045002374477
0.5336889089941979	0.8064361823226264
0.5339445808380843	0.8089271833399733
0.5325728558152915	0.8039859305163901
0.5273662599921226	0.8187577142146881
0.5362920283675193	0.806681634608156
0.5334230001270771	0.8079650800428791
0.537404441639781	0.8056235084075011
0.5285053129345179	0.7983271387631525
0.5305716384053231	0.8099049838009722
0.5332523733973503	0.8098240642246598
0.5340596141964197	0.8063604952935466
0.5348872157782316	0.8064079565968446
0.533525818631053	0.805489204928488
0.5260956493318081	0.8036383338466675
0.5267660283595323	0.8091509397139769
0.525574474260211	0.8043924640558048
0.530376142218709	0.8017425107394526
0.5259955590367317	0.8020131508549134
0.5250335508584976	0.8107535701715397
0.5260645814836026	0.8064816712377545
0.5285248634666204	0.8090538456588088
0.5228831025213003	0.8100731289219522
0.5247735644578934	0.8175290897637905
0.5282309982776642	0.8064779000196285
0.5233573002070189	0.831799738870594
0.5257662197053432	0.8050178533087752
0.5270860952585935	0.8122593609985703
0.5250300859063863	0.8056158106288833
0.5246428760737181	0.8035239274492245
0.5275222170948982	0.8057427325384889
0.5192121227383614	0.8097629932936781
0.5233484013676644	0.8186863754579203
0.5237341685444117	0.8144817827698702
0.5205309389233589	0.8081850416077402
0.5230539471656084	0.8209256543544586
0.5317506599128247	0.8254581335670723
